Rank,Company,Ticker,Sector,Industry,Profitable,Founder_is_CEO,FemaleCEO,Growth_in_Jobs,Change_in_Rank,Gained_in_Rank,Dropped_in_Rank,Newcomer_to_the_Fortune500,Global500,Worlds_Most_Admired_Companies,Best_Companies_to_Work_For,Number_of_employees,MarketCap_March28_M,Revenues_M,RevenuePercentChange,Profits_M,ProfitsPercentChange,Assets_M,CEO,Country,HeadquartersCity,HeadquartersState,Website,CompanyType,Footnote,MarketCap_Updated_M,Updated,Rank_Score,Assets_B,MarketCap_B,Assets_norm,MarketCap_norm,Rank_norm,Company_Size
259,Estée Lauder,EL,Household Products,Household And Personal Products,1.0,0.0,0.0,0.0,-29.0,0.0,1.0,0.0,no,yes,no,53010,55258.7,15910.0,-10.3,1006.0,-57.9,23415.0,Fabrizio Freda,U.S.,New York,New York,Https://Www.Elcompanies.Com,Public,"Figures are for fiscal year ended June 30, 2023. Market value as of March 28, 2024.",55259.0,2024-06-04,742,23.415,55.259,0.005330241965475887,0.015374025994982624,0.25825825825825827,Medium
260,Loews,L,Financials,Insurance: Property And Casualty (Stock),1.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,no,no,no,12280,17396.1,15901.0,13.2,1434.0,41.7,79197.0,James S. Tisch,U.S.,New York,New York,Https://Www.Loews.Com,Public,"Market value as of March 28, 2024.",17396.0,2024-06-04,741,79.197,17.396,0.018227588478971594,0.00483987325519314,0.2592592592592593,Large
261,O'Reilly Automotive,ORLY,Retailing,Specialty Retailers: Other,1.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,no,no,no,82958,66634.4,15812.3,9.7,2346.6,8.0,13873.0,Brad Beckham,U.S.,Springfield,Missouri,Https://Www.Oreillyauto.Com,Public,"Market value as of March 28, 2024.",66634.0,2024-06-04,740,13.873,66.634,0.0031240378058585193,0.018538751120173586,0.2602602602602603,Medium
262,Markel Group,MKL,Financials,Insurance: Property And Casualty (Stock),1.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,no,no,no,21600,19946.7,15803.6,35.4,1996.1,0.0,55045.7,Thomas S. Gayner,U.S.,Glen Allen,Virginia,Https://Www.Mklgroup.Com,Public,"Market value as of March 28, 2024.",19947.0,2024-06-04,739,55.0457,19.947,0.01264357060848669,0.005549606336016186,0.26126126126126126,Large
263,Stanley Black & Decker,SWK,Household Products,"Home Equipment, Furnishings",0.0,0.0,0.0,0.0,-36.0,0.0,1.0,0.0,no,yes,no,50500,15062.0,15781.1,-12.3,-310.5,-129.2,23663.8,Donald Allan Jr.,U.S.,New Britain,Connecticut,Https://Www.Stanleyblackanddecker.Com,Public,"Market value as of March 28, 2024.",15062.0,2024-06-04,738,23.6638,15.062,0.005387766970182741,0.004190513392142968,0.2622622622622623,Medium
264,Micron Technology,MU,Technology,Semiconductors And Other Electronic Components,0.0,0.0,0.0,0.0,-128.0,0.0,1.0,0.0,no,no,no,43000,130547.6,15540.0,-49.5,-5833.0,-167.1,64254.0,Sanjay Mehrotra,U.S.,Boise,Idaho,Https://Www.Micron.Com,Public,"Figures are for fiscal year ended Aug. 31, 2023. Market value as of March 28, 2024.",130548.0,2024-06-04,737,64.254,130.548,0.014772620049170468,0.03632075038623557,0.26326326326326327,Large
265,Fluor,FLR,Engineering & Construction,Engineering & Construction,1.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,no,no,no,30187,7192.3,15474.0,12.6,139.0,-4.1,6973.0,David E. Constable,U.S.,Irving,Texas,Https://Www.Fluor.Com,Public,"Market value as of March 28, 2024.",7192.0,2024-06-04,736,6.973,7.192,0.001528690006512487,0.002000940931900958,0.2642642642642643,Small
266,Leidos Holdings,LDOS,Technology,Information Technology Services,1.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,no,no,no,47000,17700.6,15438.0,7.2,199.0,-70.9,12695.0,Thomas A. Bell,U.S.,Reston,Virginia,Https://Www.Leidos.Com,Public,"Market value as of March 28, 2024.",17701.0,2024-06-04,735,12.695,17.701,0.002851672630839733,0.004924729621187271,0.2652652652652653,Medium
267,Viatris,VTRS,Health Care,Pharmaceuticals,1.0,0.0,0.0,0.0,-11.0,0.0,1.0,0.0,no,no,no,38000,14179.6,15426.9,-5.1,54.7,-97.4,47685.5,Scott A. Smith,U.S.,Canonsburg,Pennsylvania,Https://Www.Viatris.Com,Public,"Market value as of March 28, 2024.",14180.0,2024-06-04,734,47.6855,14.18,0.010941820047219056,0.0039451254747435455,0.26626626626626626,Medium
268,Kinder Morgan,KMI,Energy,Pipelines,1.0,0.0,1.0,0.0,-54.0,0.0,1.0,0.0,no,no,no,10891,40703.3,15334.0,-20.1,2391.0,-6.2,71020.0,Kimberly A. Dang,U.S.,Houston,Texas,Https://Www.Kindermorgan.Com,Public,"Market value as of March 28, 2024.",40703.0,2024-06-04,733,71.02,40.703,0.01633698573183355,0.011324290705111886,0.2672672672672673,Large
269,Ecolab,ECL,Chemicals,Chemicals,1.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,no,yes,no,48000,66017.1,15320.2,8.0,1372.3,25.7,21846.6,Christophe Beck,U.S.,St. Paul,Minnesota,Https://Www.Ecolab.Com,Public,"Market value as of March 28, 2024.",66017.0,2024-06-04,732,21.8466,66.017,0.004967612474389754,0.018367090865031358,0.2682682682682683,Medium
270,Baxter International,BAX,Health Care,Medical Products And Equipment,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,no,no,no,60000,21704.5,15282.0,1.1,2656.0,0.0,28276.0,Jos? E. Almeida,U.S.,Deerfield,Illinois,Https://Www.Baxter.Com,Public,"Includes revenues from discontinued operations. Market value as of March 28, 2024.",21705.0,2024-06-04,731,28.276,21.705,0.006454152929623867,0.0060387128652544895,0.2692692692692693,Medium
271,Devon Energy,DVN,Energy,"Mining, Crude-Oil Production",1.0,0.0,0.0,0.0,-55.0,0.0,1.0,0.0,no,no,no,1900,31864.3,15258.0,-20.4,3747.0,-37.7,24490.0,Richard E. Muncrief,U.S.,Oklahoma City,Oklahoma,Https://Www.Devonenergy.Com,Public,"Market value as of March 28, 2024.",31864.0,2024-06-04,730,24.49,31.864,0.005578792528417479,0.00886512539684262,0.2702702702702703,Medium
272,Kellanova,K,"Food, Beverages & Tobacco",Food Consumer Products,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,no,no,no,23000,19579.4,15207.0,-0.7,951.0,-0.9,15621.0,Steven A. Cahillane,U.S.,Chicago,Illinois,Https://Www.Kellanova.Com,Public,"Includes revenues from discontinued operations. Spun off WK Kellogg and changed name from Kellogg, Oct. 2, 2023. Market value as of March 28, 2024.",19579.0,2024-06-04,729,15.621,19.579,0.0035281925816928474,0.005447222261636381,0.27127127127127126,Medium
273,Farmers Insurance Exchange,,Financials,Insurance: Property And Casualty (Mutual),0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,no,no,no,9685,0.0,15194.4,7.8,-652.9,0.0,23677.7,Raul Vargas,U.S.,Woodland Hills,California,Https://Www.Farmers.Com,Private,"Market value as of March 31, 2021.",0.0,2024-06-04,728,23.6777,0.0,0.0053909807867640325,0.0,0.2722722722722723,Medium
274,Casey'S General Stores,CASY,Retailing,Specialty Retailers: Other,1.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,no,no,no,31637,11788.1,15094.5,16.5,446.7,31.5,5943.3,Darren M. Rebelez,U.S.,Ankeny,Iowa,Https://Www.Caseys.Com,Public,"Figures are for fiscal year ended April 30, 2023. Market value as of March 28, 2024.",11788.0,2024-06-04,727,5.9433,11.788,0.0012906132486883409,0.003279628991274818,0.2732732732732733,Small
275,Iqvia Holdings,IQV,Health Care,Health Care: Pharmacy And Other Services,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,no,yes,no,87000,46029.4,14984.0,4.0,1358.0,24.5,26681.0,Ari Bousbib,U.S.,Durham,North Carolina,Https://Www.Iqvia.Com,Public,"Market value as of March 28, 2024.",46029.0,2024-06-04,726,26.681,46.029,0.006085373257166343,0.012806077607684815,0.2742742742742743,Medium
276,Republic Services,RSG,Business Services,Waste Management,1.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,no,yes,no,41000,60229.0,14964.5,10.8,1731.0,16.4,31410.1,Jon Vander Ark,U.S.,Phoenix,Arizona,Https://Www.Republicservices.Com,Public,"Market value as of March 28, 2024.",60229.0,2024-06-04,725,31.4101,60.229,0.007178787645265953,0.016756767434296826,0.2752752752752753,Medium
277,Fox,FOXA,Media,Entertainment,1.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,no,no,no,10400,14225.1,14913.0,6.7,1239.0,2.8,21866.0,Lachlan K. Murdoch,U.S.,New York,New York,Https://Www.Foxcorporation.Com,Public,"Figures are for fiscal year ended June 30, 2023. Market value as of March 28, 2024.",14225.0,2024-06-04,724,21.866,14.225,0.004972097945014003,0.003957645266447598,0.2762762762762763,Medium
278,Gap,GPS,Retailing,Specialty Retailers: Apparel,1.0,0.0,0.0,0.0,-13.0,0.0,1.0,0.0,no,no,no,85000,10290.3,14889.0,-4.7,502.0,0.0,11044.0,Richard Dickson,U.S.,San Francisco,California,Https://Www.Gapinc.Com,Public,"Figures are for fiscal year ended Jan. 31, 2024. Market value as of March 28, 2024.",10290.0,2024-06-04,723,11.044,10.29,0.002469945208126646,0.002862859036326593,0.2772772772772773,Medium
279,Keurig Dr Pepper,KDP,"Food, Beverages & Tobacco",Beverages,1.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,no,yes,no,28100,42557.4,14814.0,5.4,2181.0,51.9,52130.0,Timothy P. Cofer,U.S.,Burlington,Massachusetts,Https://Keurig.Com,Public,"Market value as of March 28, 2024.",42557.0,2024-06-04,722,52.13,42.557,0.011969432118841295,0.011840106123318836,0.2782782782782783,Large
280,Reliance,RS,Materials,Metals,1.0,0.0,1.0,0.0,-33.0,0.0,1.0,0.0,no,yes,no,15250,19190.4,14805.9,-13.0,1335.9,-27.4,10480.3,Karla R. Lewis,U.S.,Scottsdale,Arizona,Https://Reliance.Com,Public,"Changed name from Reliance Steel & Aluminum, Feb. 26, 2024. Market value as of March 28, 2024.",19190.0,2024-06-04,721,10.4803,19.19,0.0023396122292148546,0.005338995617794686,0.2792792792792793,Medium
281,Asbury Automotive Group,ABG,Retailing,"Automotive Retailing, Services",1.0,0.0,0.0,0.0,-13.0,0.0,1.0,0.0,no,no,no,15000,4810.9,14802.7,-4.1,602.5,-39.6,10159.4,David W. Hult,U.S.,Duluth,Georgia,Https://Www.Asburyauto.Com,Public,"Market value as of March 28, 2024.",4811.0,2024-06-04,720,10.1594,4.811,0.0022654169960539647,0.0013385048419598871,0.2802802802802803,Medium
282,Pacific Life,,Financials,"Insurance: Life, Health (Stock)",1.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,no,no,no,4181,0.0,14802.0,10.8,875.0,14.7,217386.0,Darryl D. Button,U.S.,Newport Beach,California,Https://Www.Pacificlife.Com,Private,"A mutual company, not a stock company. It is grouped with stock companies because it reports according to Generally Accepted Accounting Principles.",0.0,2024-06-04,719,217.386,0.0,0.05017824312300476,0.0,0.2812812812812813,Mega
283,Vistra,VST,Energy,Energy,1.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,no,no,no,4870,24230.2,14779.0,7.7,1493.0,0.0,32966.0,James A. Burke,U.S.,Irving,Texas,Https://Www.Vistracorp.Com,Public,"Market value as of March 28, 2024.",24230.0,2024-06-04,718,32.966,24.23,0.007538527013527184,0.006741212288648527,0.2822822822822823,Medium
284,Western & Southern Financial Group,,Financials,"Insurance: Life, Health (Mutual)",1.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,no,no,no,2669,0.0,14775.1,12.3,484.8,56.8,75968.9,John F. Barrett,U.S.,Cincinnati,Ohio,Https://Www.Westernsouthern.Com,Private,"Market value as of March 31, 2021.",0.0,2024-06-04,717,75.96889999999999,0.0,0.017481220039686243,0.0,0.2832832832832833,Large
285,Andersons,ANDE,"Food, Beverages & Tobacco",Food Production,1.0,0.0,0.0,0.0,-46.0,0.0,1.0,0.0,no,no,no,2297,1953.4,14750.1,-15.0,101.2,-22.8,3855.0,Patrick E. Bowe,U.S.,Maumee,Ohio,Https://Www.Andersonsinc.Com,Public,"Market value as of March 28, 2024.",1953.0,2024-06-04,716,3.855,1.953,0.0008077777690688742,0.0005433589599558636,0.2842842842842843,Small
286,Nordstrom,JWN,Retailing,General Merchandisers,1.0,0.0,0.0,0.0,-19.0,0.0,1.0,0.0,no,yes,no,54000,3309.2,14693.0,-5.4,134.0,-45.3,8444.0,Erik B. Nordstrom,U.S.,Seattle,Washington,Https://Www.Nordstrom.Com,Public,"Figures are for fiscal year ended Jan. 31, 2024. Market value as of March 28, 2024.",3309.0,2024-06-04,715,8.444,3.309,0.0018687996605469817,0.0009206220166379685,0.2852852852852853,Small
287,Omnicom Group,OMC,Business Services,"Advertising, Marketing",1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,no,no,no,75900,19081.1,14692.2,2.8,1391.4,5.7,28044.6,John D. Wren,U.S.,New York,New York,Https://Www.Omnicomgroup.Com,Public,"Market value as of March 28, 2024.",19081.0,2024-06-04,714,28.0446,19.081,0.006400650975889276,0.005308669900111538,0.28628628628628633,Medium
288,Fidelity National Information Services,FIS,Business Services,Financial Data Services,0.0,0.0,1.0,0.0,-5.0,0.0,1.0,0.0,no,no,no,60000,42762.2,14680.0,1.0,-6654.0,0.0,55105.0,Stephanie L. Ferris,U.S.,Jacksonville,Florida,Https://Www.Fisglobal.Com,Public,"Includes revenues from discontinued operations. Market value as of March 28, 2024.",42762.0,2024-06-04,713,55.105,42.762,0.012657281351168026,0.011897140729970628,0.2872872872872873,Large
289,Consolidated Edison,ED,Energy,Utilities: Gas And Electric,1.0,0.0,0.0,0.0,-25.0,0.0,1.0,0.0,no,no,no,14592,31375.8,14663.0,-6.4,2519.0,51.7,66331.0,Timothy P. Cawley,U.S.,New York,New York,Https://Www.Conedison.Com,Public,"Market value as of March 28, 2024.",31376.0,2024-06-04,712,66.331,31.376,0.015252842857756223,0.00872935521125201,0.2882882882882883,Large
290,Csx,CSX,Transportation,Railroads,1.0,0.0,0.0,0.0,-11.0,0.0,1.0,0.0,no,yes,no,23232,72568.0,14657.0,-1.3,3715.0,-10.8,42408.0,Joseph R. Hinrichs,U.S.,Jacksonville,Florida,Https://Www.Csx.Com,Public,"Market value as of March 28, 2024.",72568.0,2024-06-04,711,42.408,72.568,0.009721610190545335,0.020189694319547927,0.2892892892892893,Medium
291,Aecom,ACM,Engineering & Construction,Engineering & Construction,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,no,yes,no,52000,13341.2,14591.3,8.1,55.3,-82.2,11233.4,W. Troy Rudd,U.S.,Dallas,Texas,Https://Www.Aecom.Com,Public,"Includes revenues from discontinued operations. Figures are for fiscal year ended Sept. 30, 2023. Market value as of March 28, 2024.",13341.0,2024-06-04,710,11.2334,13.341,0.0025137363491695647,0.003711700913861329,0.2902902902902903,Medium
292,Lumen Technologies,LUMN,Telecommunications,Telecommunications,0.0,0.0,1.0,0.0,-55.0,0.0,1.0,0.0,no,no,no,28000,1585.0,14557.0,-16.7,-10298.0,0.0,34018.0,Kathleen E. Johnson,U.S.,Monroe,Louisiana,Https://Www.Lumen.Com,Public,"Market value as of March 28, 2024.",1585.0,2024-06-04,709,34.018,1.585,0.007781759750470957,0.00044097488557605927,0.29129129129129133,Medium
293,Tractor Supply,TSCO,Retailing,Specialty Retailers: Other,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,no,no,no,37500,28248.0,14555.7,2.5,1107.2,1.7,9188.2,Harry A. Lawton Iii,U.S.,Brentwood,Tennessee,Https://Www.Tractorsupply.Com,Public,"Market value as of March 28, 2024.",28248.0,2024-06-04,708,9.1882,28.248,0.0020408660130503613,0.007859090579023674,0.2922922922922923,Small
294,Dxc Technology,DXC,Technology,Information Technology Services,0.0,0.0,0.0,0.0,-39.0,0.0,1.0,0.0,no,no,no,130000,3878.7,14430.0,-11.3,-568.0,-179.1,15845.0,Raul J. Fernandez,U.S.,Ashburn,Virginia,Https://Www.Dxc.Technology,Public,"Figures are for fiscal year ended March 31, 2023. Market value as of March 28, 2024.",3879.0,2024-06-04,707,15.845,3.879,0.0035799835827150955,0.0010792060448892957,0.2932932932932933,Medium
295,Agco,AGCO,Industrials,Construction And Farm Machinery,1.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,no,yes,no,27900,9179.5,14412.4,13.9,1171.4,31.7,11421.2,Eric P. Hansotia,U.S.,Duluth,Georgia,Https://Www.Agcocorp.Com,Public,"Market value as of March 28, 2024.",9180.0,2024-06-04,706,11.4212,9.18,0.002557157554490896,0.00255403750762664,0.2942942942942943,Medium
296,Sonic Automotive,SAH,Retailing,"Automotive Retailing, Services",1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,no,no,no,10500,1941.7,14372.4,2.7,178.2,101.4,5364.6,David Bruton Smith,U.S.,Charlotte,North Carolina,Https://Www.Sonicautomotive.Com,Public,"Market value as of March 28, 2024.",1942.0,2024-06-04,705,5.3646,1.942,0.001156812122386667,0.0005402985664282064,0.2952952952952953,Small
297,Intuit,INTU,Technology,Computer Software,1.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,no,yes,yes,22900,181986.4,14368.0,12.9,2384.0,15.4,27780.0,Sasan K. Goodarzi,U.S.,Mountain View,California,Https://Www.Intuit.Com,Public,"Figures are for fiscal year ended July 31, 2023. Market value as of March 28, 2024.",181986.0,2024-06-04,704,27.78,181.986,0.006339472855931747,0.05063170695674746,0.29629629629629634,Medium
298,United Rentals,URI,Business Services,Equipment Leasing,1.0,0.0,0.0,0.0,57.0,1.0,0.0,0.0,no,no,no,26300,48437.2,14332.0,23.1,2424.0,15.2,25589.0,Matthew J. Flannery,U.S.,Stamford,Connecticut,Https://Www.Unitedrentals.Com,Public,"Market value as of March 28, 2024.",48437.0,2024-06-04,703,25.589,48.437,0.005832892127182883,0.013476025572648317,0.2972972972972973,Medium
299,Universal Health Services,UHS,Health Care,Health Care: Medical Facilities,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,no,yes,no,85025,12265.2,14282.0,6.6,717.8,6.2,13967.6,Marc D. Miller,U.S.,King Of Prussia,Pennsylvania,Https://Www.Uhs.Com,Public,"Market value as of March 28, 2024.",12265.0,2024-06-04,702,13.967600000000001,12.265,0.0031459102553973795,0.003412338783337771,0.2982982982982983,Medium
300,Boston Scientific,BSX,Health Care,Medical Products And Equipment,1.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,no,yes,no,48000,100673.1,14240.0,12.3,1592.0,128.1,35136.0,Michael F. Mahoney,U.S.,Marlborough,Massachusetts,Https://Www.Bostonscientific.Com,Public,"Market value as of March 28, 2024.",100673.0,2024-06-04,701,35.136,100.673,0.008040252335930212,0.028008999782712058,0.2992992992992993,Medium
301,Otis Worldwide,OTIS,Industrials,Industrial Machinery,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,no,yes,no,71000,40249.5,14209.0,3.8,1406.0,12.2,10117.0,Judith F. Marks,U.S.,Farmington,Connecticut,Https://Www.Otis.Com,Public,"Market value as of March 28, 2024.",40250.0,2024-06-04,700,10.117,40.25,0.0022556136994318966,0.011198258135291095,0.3003003003003003,Medium
302,Xcel Energy,XEL,Energy,Utilities: Gas And Electric,1.0,0.0,0.0,0.0,-31.0,0.0,1.0,0.0,no,yes,no,11311,29839.6,14206.0,-7.2,1771.0,2.0,64079.0,Robert C. Frenzel,U.S.,Minneapolis,Minnesota,Https://Www.Xcelenergy.Com,Public,"Market value as of March 28, 2024.",29840.0,2024-06-04,699,64.079,29.84,0.014732158329621837,0.008302012987753696,0.30130130130130134,Large
303,Edward Jones,,Financials,Securities,1.0,0.0,1.0,0.0,30.0,1.0,0.0,0.0,no,yes,yes,54000,0.0,14080.0,13.4,1612.0,14.8,28003.0,Penny Pennington,U.S.,Des Peres,Missouri,Https://Www.Edwardjones.Com,Private,A partnership. Net income before allocations to partners. Total partnership capital subject to mandatory redemption.,0.0,2024-06-04,698,28.003,0.0,0.006391032647128003,0.0,0.3023023023023023,Medium
304,Ball,BALL,Materials,"Packaging, Containers",1.0,0.0,0.0,0.0,-35.0,0.0,1.0,0.0,no,yes,no,21000,21206.3,14029.0,-8.6,707.0,-1.7,19303.0,Daniel W. Fisher,U.S.,Westminster,Colorado,Https://Www.Ball.Com,Public,"Market value as of March 28, 2024.",21206.0,2024-06-04,697,19.303,21.206,0.0043795071609960485,0.005899882286136223,0.30330330330330335,Medium
305,Lkq,LKQ,Wholesalers,Wholesalers: Diversified,1.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,no,no,no,49000,14248.5,13866.0,8.4,936.0,-18.5,15079.0,Justin Jude,U.S.,Chicago,Illinois,Https://Www.Lkqcorp.Com,Public,"Market value as of March 28, 2024.",14249.0,2024-06-04,696,15.079,14.249,0.0034028768560050867,0.003964322488689759,0.30430430430430433,Medium
306,Mutual Of Omaha,,Financials,"Insurance: Life, Health (Mutual)",1.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,no,no,no,6231,0.0,13855.8,10.6,47.7,0.0,51838.6,James T. Blackledge,U.S.,Omaha,Nebraska,Https://Www.Mutualofomaha.Com,Private,"A mutual company, not a stock company. It is grouped with stock companies because it reports according to Generally Accepted Accounting Principles.",0.0,2024-06-04,695,51.8386,0.0,0.011902057575547173,0.0,0.3053053053053053,Large
307,Mosaic,MOS,Chemicals,Chemicals,1.0,0.0,0.0,0.0,-90.0,0.0,1.0,0.0,no,no,no,14049,10442.0,13696.1,-28.4,1164.9,-67.5,23032.8,Bruce M. Bodine,U.S.,Tampa,Florida,Https://Www.Mosaicco.Com,Public,"Market value as of March 28, 2024.",10442.0,2024-06-04,694,23.032799999999998,10.442,0.005241873569981677,0.0029051481105269467,0.30630630630630634,Medium
308,Textron,TXT,Aerospace & Defense,Aerospace & Defense,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,no,yes,no,35000,18500.5,13683.0,6.3,921.0,7.0,16856.0,Scott C. Donnelly,U.S.,Providence,Rhode Island,Https://Www.Textron.Com,Public,"Market value as of March 28, 2024.",18501.0,2024-06-04,693,16.856,18.501,0.003813736716793188,0.005147303695925976,0.3073073073073073,Medium
309,Labcorp Holdings,LH,Health Care,Health Care: Pharmacy And Other Services,1.0,0.0,0.0,0.0,-31.0,0.0,1.0,0.0,no,yes,no,61975,18372.5,13668.2,-8.1,418.0,-67.3,16725.1,Adam H. Schechter,U.S.,Burlington,North Carolina,Https://Www.Labcorp.Com,Public,"Includes revenues from discontinued operations. Market value as of March 28, 2024.",18373.0,2024-06-04,692,16.725099999999998,18.373,0.003783471350570811,0.0051116918439677835,0.30830830830830835,Medium
310,Principal Financial,PFG,Financials,"Insurance: Life, Health (Stock)",1.0,0.0,0.0,0.0,-74.0,0.0,1.0,0.0,no,no,no,19800,20357.8,13665.8,-21.9,623.2,-87.0,305046.7,Daniel J. Houston,U.S.,Des Moines,Iowa,Https://Www.Principal.Com,Public,"Market value as of March 28, 2024.",20358.0,2024-06-04,691,305.0467,20.358,0.07044625831635733,0.0056639537669131955,0.30930930930930933,Mega
311,Regeneron Pharmaceuticals,REGN,Health Care,Pharmaceuticals,1.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,no,no,no,13450,105644.7,13117.2,7.8,3953.6,-8.9,33080.2,Leonard S. Schleifer,U.S.,Tarrytown,New York,Https://Www.Regeneron.Com,Public,"Market value as of March 28, 2024.",105645.0,2024-06-04,690,33.0802,105.645,0.007564931175655491,0.02939229765721311,0.3103103103103103,Medium
312,Raymond James Financial,RJF,Financials,Securities,1.0,0.0,0.0,0.0,51.0,1.0,0.0,0.0,no,yes,no,18000,26843.3,12992.0,14.9,1739.0,15.2,78360.0,Paul C. Reilly,U.S.,St. Petersburg,Florida,Https://Www.Raymondjames.Com,Public,"Figures are for fiscal year ended Sept. 30, 2023. Market value as of March 28, 2024.",26843.0,2024-06-04,689,78.36,26.843,0.01803406585461614,0.007468194860263822,0.31131131131131135,Large
313,Dick'S Sporting Goods,DKS,Retailing,Specialty Retailers: Other,1.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,no,no,no,37200,18539.3,12984.4,5.0,1046.5,0.3,9311.8,Lauren R. Hobart,U.S.,Coraopolis,Pennsylvania,Https://Www.Dickssportinggoods.Com,Public,"Figures are for fiscal year ended Jan. 31, 2024. Market value as of March 28, 2024.",18539.0,2024-06-04,688,9.3118,18.539,0.0020694435475429943,0.005157875964476064,0.3123123123123123,Small
